序号,名称（备注形式）,规格,材质,侧板厚度mm,"底板/横档厚度mm
mm",盖板厚度mm,数量,单位,本体单价（含税）,盖板单价（含税）,"本体及盖板合价
（含税）","合计
（含税）",品牌,执行标准（投标单位自填）,备注
880,弯通配件,热浸锌桥架200*150 水平三通,,,,,0,个,,,,105,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
881,弯通配件,热浸锌桥架200*150 水平弯通,,,,,0,个,,,,82.5,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
882,弯通配件,热浸锌200*150-200*150-300*150 三通,,,,,0,个,,,,133,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
883,弯通配件,热浸锌200*150-300*150-300*150 三通,,,,,0,个,,,,133,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
884,弯通配件,热浸锌桥架300*100 爬高弯通100mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
885,弯通配件,热浸锌桥架300*100 爬高弯通110mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
886,弯通配件,热浸锌桥架300*100 爬高弯通150mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
887,弯通配件,热浸锌桥架300*100 爬高弯通155mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
888,弯通配件,热浸锌桥架300*100 爬高弯通190mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
889,弯通配件,热浸锌桥架300*100 爬高弯通200mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
890,弯通配件,热浸锌桥架300*100 爬高弯通220mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
891,弯通配件,热浸锌桥架300*100 爬高弯通250mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
892,弯通配件,热浸锌桥架300*100 爬高弯通300mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
893,弯通配件,热浸锌桥架300*100 爬高弯通350mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
894,弯通配件,热浸锌桥架300*100 爬高弯通375mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
895,弯通配件,热浸锌桥架300*100 爬高弯通400mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
896,弯通配件,热浸锌桥架300*100 爬高弯通450mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
897,弯通配件,热浸锌桥架300*100 爬高弯通500mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
898,弯通配件,热浸锌桥架300*100 爬高弯通75mm,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
899,弯通配件,热浸锌300*100 水平+垂直下弯通（向下300mm）,,,,,0,个,,,,165,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
900,弯通配件,热浸锌桥架300*100 垂直上弯通,,,,,0,个,,,,82.5,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
901,弯通配件,热浸锌桥架300*100 水平135°弯通,,,,,0,个,,,,82.5,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
902,弯通配件,热浸锌桥架300*100 水平三通,,,,,0,个,,,,105,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
903,弯通配件,热浸锌桥架300*100 水平弯通,,,,,0,个,,,,82.5,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
904,弯通配件,热浸锌桥架300*100-100*75 弯通,,,,,0,个,,,,82.5,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
905,弯通配件,热浸锌300*100-100*75-100*75 三通,,,,,0,个,,,,105,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
906,弯通配件,热浸锌300*100-100*75-300*100 三通,,,,,0,个,,,,105,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
907,弯通配件,热浸锌300*100-200*100-200*100 三通,,,,,0,个,,,,105,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
908,弯通配件,热浸锌300*100-300*100-100*75 三通,,,,,0,个,,,,105,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
909,弯通配件,热浸锌300*100-300*100-200*100 三通,,,,,0,个,,,,105,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
910,弯通配件,热浸锌桥架300*150 爬高弯通100mm,,,,,0,个,,,,209,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
911,弯通配件,热浸锌桥架300*150 爬高弯通125mm,,,,,0,个,,,,209,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
912,弯通配件,热浸锌桥架300*150 爬高弯通150mm,,,,,0,个,,,,209,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
913,弯通配件,热浸锌桥架300*150 爬高弯通175mm,,,,,0,个,,,,209,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
914,弯通配件,热浸锌桥架300*150 爬高弯通200mm,,,,,0,个,,,,209,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
